baseMean log2FoldChange lfcSE pvalue padj
CD2BP2.DT 50.2277389665705 -0.184007023733839 0.254143004875372 0.434275527087476 0.597904878971372
CD2BP2 1223.01293326055 -0.480843654810223 0.18839488079231 0.00751021801032137 0.029417162455516
SMG1P5 170.305828308706 0.387313222609734 0.298084266053551 0.149646672377084 0.286591159587022
SLX1A.SULT1A3 10.0137876910188 -0.458896386861526 0.367770866555667 0.143761899386492 0.278660059479126
CORO1A 9693.55921177255 0.0466235585182019 0.229679008887377 0.83077778933961 0.901094663154523
MAPK3 729.924435974806 -0.560365910324341 0.270774995699367 0.0227680106435267 0.0698014652487423
GDPD3 68.0384952551434 -0.346176128761658 0.264156995468404 0.154012562735412 0.292484661559443
YPEL3.DT 9.18807963587489 -0.134697934160624 0.392876478712925 0.676354278193935 0.795099060594494
TBX6 10.1329611881696 -0.223144129892576 0.358154231549802 0.463735089032133 0.623695879201506
PPP4C 1416.09918140207 -0.0568986451429345 0.280169460361364 0.821766899518934 0.895095807746646
ALDOA 223.083901902441 -0.306644951637022 0.233855765088861 0.159902110506288 0.29983531519757
TLCD3B 1.19009484306665 0.0242593926454416 0.577885704045383 0.938398677309168 0.964290100274173
DOC2A 5.84729280090167 0.183615506509996 0.463083559376586 0.59378996311406 0.732628036209695
INO80E 626.361429625453 -0.759869630488694 0.233079805423457 0.000488072266756797 0.0031540750504987
HIRIP3 116.719900726287 -0.37882093680493 0.261003088541732 0.114856072943387 0.236952294676638
TAOK2 841.784356482128 -0.471895717134762 0.238308243625605 0.0330561720653548 0.093489525704112
TMEM219 937.675366447772 0.0500745864727864 0.212801583345584 0.805832163109024 0.88465917193379
KCTD13.DT 12.1827485836119 0.745897542149311 0.417474226342442 0.030896102639028 0.0888662718380674
KCTD13 438.522275981349 -0.152099304465695 0.207150516400761 0.439740982146264 0.602734630199475
ASPHD1 9.24759123034643 0.817369142773575 0.414677535253024 0.0183070469774586 0.0588171068103242
SEZ6L2 1.04494280500332 0.176900521144874 0.62483879840504 0.547184021073589 0.69598190997852
CDIPT 576.90879199827 -0.342567377511765 0.200093244374956 0.0717609387929011 0.167754239081523
MVP 3369.22266730231 -0.209468705566217 0.216260474288176 0.304685778655404 0.470744911163565
PAGR1 304.199736212029 0.585033956534043 0.139281072321549 1.80962532920166e-05 0.000201950122240973
PRRT2 34.944372110234 -0.375105268487861 0.287588725492626 0.150284106958722 0.287496600134019
MAZ 1291.87108585345 -0.506711673866679 0.262822565615205 0.0349439876405952 0.0975415548772589
KIF22 957.905367087901 -0.193883095807692 0.266472213790226 0.427375731290821 0.59164692486575
C16orf54 1844.68485545445 -0.171648868380828 0.3292091544213 0.547585660369568 0.696264452906504
RN7SKP127 10.4894613958503 -0.237957962811295 0.433672238687445 0.484761129324188 0.6427647672664
QPRT 30.3315507366594 -0.00310452515879313 0.284437394516407 0.989596216226123 0.993915214734942
SPN 1904.07154270388 0.791414551071121 0.31366870928132 0.00534300355710541 0.0223685836394941
CA5AP1 1.00462943387494 0.0391191845711752 0.60207150134938 0.891217861021787 0.936541284255831
MIR3680.2 2.26673023389028 1.48730466367746 1.10435106875826 0.0162534376243168 0.0536756273931744
SMG1P2 254.330914212032 0.660009892810827 0.235750113164917 0.00291237736909301 0.0137072968876451
NPIPB12 48.3479709299676 0.100825462439744 0.31793295560711 0.720019051504196 0.82699676914914
BOLA2.SMG1P6 2.76329621602813 -0.172736826089348 0.538482822008869 0.605372102634009 0.741935469659418
SMG1P6 273.252968223554 1.30236345710503 0.488989972378897 0.00167165130286586 0.00871171413188401
NPIPB11 184.660968294175 0.366561254659829 0.265778212594089 0.134705505011546 0.26602816174909
SNX29P2 162.150317161095 1.16381966546378 0.293006684172961 2.00795867090102e-05 0.000220482131909785
RRN3P2 502.064638068269 0.92680161798398 0.342807702222265 0.0025689405541489 0.0123514797437438
NPIPB10P 1.42066227500619 -0.500485960544538 0.717206597300542 0.194493755025191 0.345861596905867
LAT 1106.31869985 0.00488068126433468 0.295880933083471 0.987808817769559 0.992667266103337
SPNS1 1035.87536044902 -0.132428493757418 0.273046587822554 0.593652660794024 0.732582663709581
MIR4517 19.3570568452128 -0.758093959877425 0.362892817820247 0.0152412498275572 0.0511206203943013
NFATC2IP 1537.22688559387 -0.562502197435256 0.100630033433523 1.45141627523273e-08 4.38877767761245e-07
CD19 331.907538522496 -0.101574554252618 0.303546421839591 0.706793234277824 0.817905254203985
RABEP2 466.848749764244 -0.456344162542197 0.218562544429355 0.0258050395236355 0.0771750716916168
ATP2A1.AS1 2.02145096578506 -0.0671262181997503 0.530940984026919 0.838717158228149 0.906289304586325
ATP2A1 40.9321405456147 0.232011962126144 0.353159466106962 0.446503413515513 0.608607620567127
SH2B1 1294.71670922453 -0.415352254342178 0.195376332537762 0.025534369218019 0.0765226017607033
TUFM 1452.78163590438 -0.53308609243321 0.256856042737126 0.0236305174997782 0.0720009307145104
ATXN2L 4204.65414285294 -0.530705033031311 0.209733588340932 0.00831167672713488 0.0318398241823415
RPS15AP33 5.30944673954596 0.883347665144208 0.509935089585145 0.0248744524893798 0.0749704832952684
NPIPB9 3.66771420027359 -0.0178398756676836 0.489100358070429 0.958216252741652 0.976530100570482
PAWRP2 0.83073386603417 0.0303778033421153 0.634883206064419 0.890779812210005 0.936170957337522
EIF3C 129.509063803526 -1.03537019777099 0.289809798581106 9.57609769212433e-05 0.000814918831238701
NPIPB8 6.40762795582615 -0.200926232368505 0.47893232722272 0.552012717803382 0.699724886089548
SULT1A1 683.662173563332 -0.185875743266837 0.351515921334288 0.533158943900701 0.684635584819802
SULT1A2 15.1062920984608 -0.653713114379459 0.468026748174656 0.0707831180949293 0.166040263056849
SGF29 287.743438335097 -0.0653303223034141 0.219358003370305 0.751690254718881 0.848484735061141
NUPR1 3.30261626835145 3.29201000839568 0.791233294471942 2.92158973628476e-06 4.19932904764349e-05
IL27 43.3078919520371 1.11406140385456 0.472789715712264 0.00462662846442221 0.0199541036672319
APOBR 2395.17066025051 -0.857924788352197 0.245241832290389 0.000165933506506684 0.00129512257024246
CLN3 904.712665929281 -0.0777152891307027 0.181494553214457 0.649423910165905 0.775279021309622
NPIPB7 12.0686264974242 -0.186925021398385 0.356069362932238 0.537729786440564 0.688200947849409
EIF3CL 41.8738439974764 -0.500567239439594 0.371505280245204 0.107058495090233 0.224876327792339
NPIPB6 12.3515059524966 0.0472636075884103 0.333709890345791 0.873308238137969 0.92658406707946
SBK1 565.593130825025 0.0187335893244766 0.270172353134977 0.941275739532524 0.965884544363297
GAPDHP35 3.44682501593789 -0.461236280612161 0.55724511120365 0.23049288194746 0.390290092567219
RNY1P10 5.50659173569278 2.9467530758183 0.969632822260909 0.000177442343116915 0.00136448980134435
TPRKBP2 19.1382961120707 0.22325775891855 0.467623242580306 0.520138860397123 0.674368184806336
XPO6 6864.74660160165 -0.394960075464276 0.312413820789034 0.154013493703205 0.292484661559443
GSG1L 1.58433828136658 0.340709580968672 0.658669059345638 0.308219269091069 0.474558418490112
KATNIP 645.685916185492 -0.467129887620453 0.192348516974244 0.0108570918325932 0.0391421077909222
GTF3C1 1517.04576173202 0.0593231564107505 0.186894519325913 0.742643354323539 0.84284218513322
IL21R.AS1 13.9496809811177 1.01323398450247 0.343876702331718 0.000936585135391676 0.00542975980639958
IL21R 297.522087104945 0.987025902755113 0.252889933326757 3.5371759753357e-05 0.00035396889792923
IL4R 2925.61250083469 -0.136181919591275 0.236126803167948 0.537249085843099 0.687790573399162
NSMCE1.DT 2.29373032876085 0.0851888634389805 0.527169799309314 0.799911321852237 0.881087374217181
NSMCE1 244.098499798965 -0.623692273857012 0.221268942944784 0.00269838882095632 0.012857928597155
KDM8 127.169926207475 0.511336119209597 0.213990488281797 0.0117660077938292 0.0416969464076341
EEF1A1P38 2.2009469534547 -0.0691233816719625 0.513693270620601 0.839793501767202 0.906913926873868
LINC02195 1.0940959239754 0.206898466659143 0.616157044374736 0.508855258658794 0.663937358797286
HMGN2P3 31.2810501264418 -0.161795772154101 0.288598620542113 0.534785088123033 0.685917958142901
ZKSCAN2.DT 59.4246764121316 1.16937160663574 0.235855837622216 2.00063685168868e-07 4.25466175599396e-06
ZKSCAN2 167.641264356952 0.249658864120794 0.20139025471008 0.195139706987173 0.346708114056686
AQP8 6.79102555410269 0.808613410465563 0.531514334419414 0.0468191569389391 0.12182342406559
LCMT1.AS2 40.9827034622472 1.76116577940929 0.433293441367497 7.58302501407444e-06 9.59375537370923e-05
LCMT1 205.515694775051 0.404346287374052 0.150492405915001 0.00584623919981049 0.0240506738757512
LCMT1.AS1 4.90188849917581 -0.346914389598534 0.51416166518633 0.337586627686947 0.505432054135874
SCML2P2 8.19242873834891 -0.966980897332003 0.569225410250858 0.021627658339094 0.0670101851770511
LINC02175 19.4980835394249 -0.257773205109432 0.355644782014645 0.392017469470047 0.559308615646686
RBBP6 2514.84154157923 -0.613270066196093 0.236321198540119 0.00524041807622933 0.0220107627247888
MIR1273H 21.0942214857224 -0.0877328514335841 0.33278662711471 0.75959291695583 0.853702465067261
PRKCB 5327.03081155103 0.0354337983615548 0.189666367547235 0.84524765292159 0.910644795395811
PLK1 25.0691268442302 0.367536892514943 0.406888758373918 0.273034289648855 0.438201476570818
DCTN5 1165.85362496689 0.267084833715534 0.179751881207951 0.123964716398161 0.250658215861689
PALB2 118.215736273843 0.327072599677999 0.221727782513692 0.118764186761874 0.24308292240793
NDUFAB1 178.983962423277 -0.0139272178347714 0.247685910207961 0.950477046484373 0.971723213161306
UBFD1 663.764157714694 -0.323913205461862 0.199378936561935 0.0879171245436005 0.194829444988432
SUB1P4 0.987094046101366 3.36653237408003 2.10723468997327 0.00821811723824159 0.0315219587694223
EARS2 79.8864874578935 0.177149211530386 0.253676369621535 0.451334457182951 0.613125353688913
CCNYL7 117.704863940213 2.29531986612089 0.444221535365915 3.20518623545722e-08 8.68630003235296e-07
GGA2 3099.35404364904 0.513848508395139 0.176834333331125 0.00263569429083867 0.0126279966220283
RN7SKP23 79.6522568191796 0.26605880539401 0.200477047553766 0.165060660620817 0.307058897421059
COG7 201.345411764474 0.282122856193649 0.172802326073188 0.091414137330702 0.200511274237364
USP31 257.34693807599 0.565090773029457 0.271814388591331 0.0239177537016863 0.0726841717300897
DNAH3 8.99117880935042 0.752763957617964 0.482359516962942 0.0468075418543146 0.121807699085707
LYRM1 242.501904350824 -0.279340605434334 0.201161656963354 0.144063980160307 0.279040199722214
DCUN1D3 182.676992576985 0.403406920308343 0.286790062216021 0.121979645644125 0.247859374762698
REXO5 21.9772105104124 -0.312374169222726 0.29992689690946 0.241766445126432 0.403073135312595
ERI2 16.1979078928037 0.247662541960526 0.38373076180862 0.434020373382312 0.597704151362778
THUMPD1 1456.30252064055 -0.65918732649305 0.168318530138234 4.78180628262836e-05 0.000456705325254789
ACSM3 50.6338159292856 0.490706980690521 0.289124187144884 0.0627908012465998 0.152153901225135
ACSM1 20.8271428816784 1.18796550026837 0.409760320798269 0.000857471786937933 0.00505012074516085
GPRC5B 3.75080585323261 0.568799025556013 0.623352157216531 0.152227880356032 0.290047578903919
IQCK 6.1556169258284 -0.771106324759624 0.525307441927356 0.0533437655059684 0.134463438428627
KNOP1 123.314032882786 0.500685365149043 0.251116246418364 0.0324312823117402 0.0922546586272185
VPS35L 425.120129465742 0.137581632512566 0.212955626921815 0.497581829943121 0.654532617175173
CCP110 285.995014518494 -0.2175095548456 0.191069246918262 0.233629460648381 0.393961419068041
GDE1 731.397702603674 -0.105439056659954 0.150275066043424 0.471124095895932 0.630646276296649
TMC5 2.06345507388573 0.185321533524173 0.548338309181736 0.580625088999536 0.723401095717124
SYT17 15.1773487071328 -0.714280627621496 0.386825556403318 0.029503244764062 0.0857536319622489
ITPRIPL2 382.124894372929 0.765861373742818 0.387507850235113 0.0214674282865066 0.0665986827301842
COQ7 91.4534209731639 -0.00722382338143262 0.217681921135866 0.970991504389031 0.982769271710787
SMG1 5881.26137206761 0.296808182318793 0.170893206475017 0.0730621464101239 0.170057815265584
ARL6IP1 1293.1778447169 0.163930801825692 0.174141139852633 0.323053180687132 0.490083175087231
NOMO2 205.283098410361 -0.144537629838735 0.251904557694712 0.532995121635677 0.684519701599698
PKD1P5 2.20296731007616 0.00160815339452082 0.539136109949969 0.996629695495718 0.997999193977986
PKD1P4 3.8798864080081 0.262885407446888 0.548080718845306 0.461754262701441 0.62195007646965
RPL7P47 3.95481794638512 -0.57826569790297 0.598261618166535 0.153484034644934 0.291754453126472
PKD1P6 63.0707265998128 0.349634388529027 0.323649085169835 0.223191407864635 0.381472172522606
PKD1P3.NPIPA1 2.59529188206776 -0.283003599180703 0.611775978034411 0.388313219558812 0.555946536083481
MIR193BHG 1.81561400197847 0.399431435608975 0.631241933721057 0.271730700839646 0.436710768342009
TVP23CP2 1.68704923910382 0.984922200580208 0.901614556947904 0.0441825729534215 0.116725842548633
LINC02185 1.19736445737515 0.164532584754949 0.621301501609519 0.569323094549174 0.714087291625591
MRTFB 295.187020724207 -0.114223649329366 0.216202662210005 0.575709581300747 0.719538238417387
RPS26P52 1.96432435056436 0.167370490551144 0.565477125875615 0.616121640233765 0.749855330334051
ERCC4 103.91045696204 -0.065185087972005 0.232905560689189 0.765070608880882 0.857214721779102
SHISA9 0.852659994233194 -0.158979823845743 0.629676944124599 0.550908833141049 0.698905703690201
MIR4718 2.28694231557786 3.80169685739611 1.37740915754385 0.000252522060391453 0.00183045002794362
CPPED1 1862.97920855422 -0.417621566585357 0.347545053665738 0.158156522218663 0.297689268349255
RPS23P6 1.96919154562375 1.92199321735459 0.964402123848849 0.00393534140939921 0.0174689205872661
SNX29 1382.00290308417 0.312725068041785 0.171910778123971 0.060510344675355 0.147873592140913
TNFRSF17 10.6673099073633 1.64876886850867 0.454876894642642 4.77093271849153e-05 0.000455865957568452
NPIPB2 21.0779694237012 -0.0435679872426949 0.29596128397954 0.869666151530786 0.924334746694834
COX6CP1 47.6052584208292 1.57931824643313 0.355035808070026 1.58750781010534e-06 2.50043917467745e-05
GSPT1 2084.27752596784 0.664722881025761 0.237067596347299 0.00286708316679741 0.0135458810904181
RSL1D1 1481.92126593682 -0.557161868991319 0.272756947755937 0.0243381644125697 0.073675013900249
ZC3H7A 1889.96440394852 0.215013900321215 0.188355443714743 0.235942350789991 0.396522545290455
TXNDC11 1514.70226759315 0.172259497006576 0.204988059480433 0.379372413393978 0.547231439800682
SNN 4167.159305357 0.465623323076975 0.251733043276795 0.0472939959073917 0.122723007540344
LITAF 4840.32560091947 -0.376907281780982 0.258452479925338 0.111402182087418 0.231904869836939
RMI2 13.4172715321919 0.668015951680682 0.430952294946497 0.0553910340972235 0.13818997916621
SOCS1 185.080739650716 0.17058198594247 0.398087683705714 0.602448497536599 0.73966214288555
HNRNPCP4 2.90210940708455 0.839239316436304 0.710681126972066 0.0620959025918193 0.150972044312984
RPL7P46 10.2810189523783 3.2179650368079 0.650201400230398 7.26455359520676e-08 1.78046716029608e-06
CLEC16A 759.414504639295 0.481278888278296 0.211205995074824 0.0166458712331869 0.0546578607539698
CIITA 3285.31710611467 -0.460317199196413 0.315650347537596 0.0960726190703274 0.207694573402341
TVP23A 251.129732215714 0.835301413151743 0.283481239239421 0.00139459305664952 0.00750396096590497
NUBP1 119.684277219987 0.31056719496633 0.167328657206131 0.0553838701015592 0.13818787584573
TEKT5 0.870999454102012 0.0993432952889972 0.618232248318148 0.719277760973576 0.826232156914897
EMP2 1.19571554043813 0.238823324463033 0.665514477509529 0.382565765935031 0.550023199715352
ATF7IP2 373.406503312303 0.206369869845834 0.182558537059123 0.241494265481968 0.402834398898733
RPL21P119 2.20388030164185 -0.206449244967071 0.566460805692298 0.547908745007968 0.696450843256856
C16orf72 9135.20905753725 -0.549889215418155 0.231766607777797 0.0108167426387432 0.0390245713324765
USP7.AS1 19.4710961414678 2.58709645681338 0.356072619067537 3.88393551847044e-14 7.86209243562971e-12
USP7 3780.69495583349 -0.135782025570602 0.188255734523859 0.451023815831759 0.612782466081282
LITAFD 1.90036743534783 0.850943344305045 1.03423166283801 0.0619759150382386 0.150747380347794
CARHSP1 411.33015856135 -0.00192463682635215 0.203986925357712 0.990914690772369 0.994691077169087
